gene	Arabidopsis ID
LOC111998562	AT1G07850
LOC111998563	AT1G07860
LOC111987734	AT1G07870
LOC111988666	AT1G07880
LOC112009441	AT1G07880
LOC112031207	AT1G07880
LOC111992726	AT1G07890
LOC112011228	AT1G07890
LOC112020834	AT1G07890
LOC111995181	AT1G07900
LOC111995183	AT1G07900
LOC111999436	AT1G07900
LOC112035510	AT1G07900
LOC112038756	AT1G07900
LOC112038976	AT1G07910
LOC111983572	AT1G07930
LOC111993142	AT1G07930
LOC111999429	AT1G07930
LOC112010250	AT1G07930
LOC112019011	AT1G07930
LOC112020787	AT1G07930
LOC112030991	AT1G07930
LOC112038967	AT1G07930
LOC112016867	AT1G07930
LOC112006492	AT1G07950
LOC112007533	AT1G07950
LOC112027006	AT1G07950
LOC112026461	AT1G07950
LOC112038978	AT1G07960
LOC112032968	AT1G07970
LOC112030471	AT1G07980
LOC112031090	AT1G07980
LOC112038758	AT1G07985
LOC111995110	AT1G07990
LOC112016911	AT1G08010
LOC112016923	AT1G08030
LOC112025285	AT1G08060
LOC112032457	AT1G08060
LOC111983989	AT1G08070
LOC111988542	AT1G08070
LOC112002336	AT1G08070
LOC112003352	AT1G08070
LOC112012276	AT1G08070
LOC112012903	AT1G08070
LOC112027979	AT1G08070
LOC112037840	AT1G08070
LOC112001549	AT1G08070
LOC111994452	AT1G08080
LOC111994461	AT1G08080
LOC112001036	AT1G08080
LOC112010568	AT1G08080
LOC112022921	AT1G08080
LOC112030044	AT1G08080
LOC112032909	AT1G08080
LOC112001390	AT1G08110
LOC112018599	AT1G08110
LOC112023415	AT1G08110
LOC111987852	AT1G08125
LOC112023405	AT1G08125
LOC111994202	AT1G08130
LOC112008218	AT1G08130
LOC112014485	AT1G08130
LOC112026592	AT1G08130
LOC112034807	AT1G08130
LOC111993745	AT1G08190
LOC112030495	AT1G08190
LOC112032634	AT1G08190
LOC112020049	AT1G08200
LOC111995916	AT1G08220
LOC112014405	AT1G08220
LOC112035489	AT1G08220
LOC112039511	AT1G08220
LOC111985188	AT1G08230
LOC111988700	AT1G08230
LOC111988701	AT1G08230
LOC112035574	AT1G08230
LOC111990973	AT1G08250
LOC112002964	AT1G08250
LOC111996722	AT1G08260
LOC112013652	AT1G08260
LOC112040149	AT1G08260
LOC111992770	AT1G08280
LOC111992789	AT1G08290
LOC112010920	AT1G08315
LOC111992783	AT1G08320
LOC112028126	AT1G08340
LOC111986753	AT1G08350
LOC111999954	AT1G08350
LOC112012784	AT1G08350
LOC112017304	AT1G08350
LOC112017306	AT1G08350
LOC112026926	AT1G08350
LOC112027186	AT1G08350
LOC112031566	AT1G08350
LOC112038517	AT1G08350
LOC112040232	AT1G08350
LOC112012401	AT1G08360
LOC112022959	AT1G08360
LOC111990783	AT1G08370
LOC111996798	AT1G08370
LOC112007861	AT1G08370
LOC111993935	AT1G08380
LOC111988639	AT1G08390
LOC111992166	AT1G08400
LOC112033079	AT1G08400
LOC112001216	AT1G08410
LOC112019208	AT1G08410
LOC112019204	AT1G08420
LOC111988165	AT1G08440
LOC111999656	AT1G08440
LOC111999658	AT1G08440
LOC112039700	AT1G08440
LOC111984814	AT1G08450
LOC112005173	AT1G08460
LOC112040842	AT1G08465
LOC112040816	AT1G08470
LOC111994328	AT1G08480
LOC111987311	AT1G08490
LOC111990049	AT1G08490
LOC112011089	AT1G08490
LOC112039823	AT1G08500
LOC112004660	AT1G08510
LOC111989449	AT1G08510
LOC111992796	AT1G08510
LOC112028149	AT1G08510
LOC112027571	AT1G08510
LOC112035631	AT1G08520
LOC112004653	AT1G08530
LOC112025706	AT1G08530
LOC111997560	AT1G08540
LOC111995758	AT1G08550
LOC111996203	AT1G08560
LOC112018440	AT1G08570
LOC112000396	AT1G08580
LOC112017136	AT1G08590
LOC111986088	AT1G08600
LOC111992458	AT1G08600
LOC112001274	AT1G08600
LOC112032466	AT1G08600
LOC111983036	AT1G08610
LOC112004294	AT1G08620
LOC112018871	AT1G08620
LOC112019264	AT1G08620
LOC112033268	AT1G08620
LOC111985671	AT1G08630
LOC111985675	AT1G08640
LOC112023295	AT1G08650
LOC112026342	AT1G08650
LOC111996175	AT1G08680
LOC112015776	AT1G08680
LOC112007419	AT1G08700
LOC112007477	AT1G08710
LOC112030473	AT1G08720
LOC111997163	AT1G08730
LOC112022289	AT1G08730
LOC112010268	AT1G08750
LOC112010645	AT1G08750
LOC112020526	AT1G08750
LOC111986544	AT1G08760
LOC112039847	AT1G08760
LOC112037325	AT1G08770
LOC111984470	AT1G08780
LOC111994966	AT1G08780
LOC112037383	AT1G08780
LOC112022656	AT1G08790
LOC112022284	AT1G08800
LOC112007486	AT1G08810
LOC111987711	AT1G08820
LOC111997670	AT1G08820
LOC112039282	AT1G08820
LOC112017621	AT1G08830
LOC112026751	AT1G08830
LOC112039280	AT1G08830
LOC111998300	AT1G08840
LOC112009171	AT1G08840
LOC112014289	AT1G08840
LOC112028469	AT1G08845
LOC111991966	AT1G08860
LOC111994028	AT1G08860
LOC111996816	AT1G08860
LOC112030006	AT1G08860
LOC112020413	AT1G08880
LOC112030535	AT1G08880
LOC112033278	AT1G08920
LOC112000310	AT1G08930
LOC111987196	AT1G08960
LOC111987198	AT1G08970
LOC112020709	AT1G08970
LOC112026379	AT1G08970
LOC111997556	AT1G08980
LOC111983912	AT1G08980
LOC111989991	AT1G08980
LOC112003508	AT1G08980
LOC112020759	AT1G08980
LOC112021611	AT1G08980
LOC111997579	AT1G08980
LOC112006914	AT1G08980
LOC112006677	AT1G08990
LOC112017510	AT1G09000
LOC111983211	AT1G09010
LOC111993481	AT1G09010
LOC111997616	AT1G09010
LOC112000716	AT1G09010
LOC112014742	AT1G09010
LOC112019589	AT1G09010
LOC112037497	AT1G09010
LOC111995653	AT1G09020
LOC112007703	AT1G09020
LOC112021487	AT1G09020
LOC111995665	AT1G09030
LOC111995681	AT1G09030
LOC112009144	AT1G09030
LOC111995679	AT1G09040
LOC111995675	AT1G09060
LOC111984008	AT1G09070
LOC111984952	AT1G09070
LOC111984954	AT1G09070
LOC111999914	AT1G09070
LOC112004787	AT1G09070
LOC112013963	AT1G09070
LOC112018295	AT1G09070
LOC112037041	AT1G09070
LOC111997196	AT1G09080
LOC112030696	AT1G09090
LOC112030702	AT1G09090
LOC111995155	AT1G09100
LOC112002717	AT1G09100
LOC111992573	AT1G09130
LOC111985847	AT1G09140
LOC111995158	AT1G09140
LOC111993600	AT1G09150
LOC112014327	AT1G09150
LOC112016229	AT1G09150
LOC112015311	AT1G09155
LOC112017911	AT1G09155
LOC112021082	AT1G09155
LOC112021085	AT1G09155
LOC112029455	AT1G09155
LOC112029456	AT1G09155
LOC112007028	AT1G09157
LOC112024337	AT1G09160
LOC112005614	AT1G09190
LOC112013818	AT1G09190
LOC111991157	AT1G09195
LOC112020294	AT1G09195
LOC112024352	AT1G09195
LOC112040567	AT1G09220
LOC112018368	AT1G09230
LOC111986344	AT1G09240
LOC112028738	AT1G09240
LOC112006814	AT1G09250
LOC112002924	AT1G09270
LOC112003661	AT1G09270
LOC112008439	AT1G09270
LOC112021663	AT1G09270
LOC112003517	AT1G09270
LOC112003672	AT1G09280
LOC112021827	AT1G09280
LOC112024196	AT1G09280
LOC112030519	AT1G09280
LOC112010807	AT1G09290
LOC111992891	AT1G09300
LOC112001460	AT1G09300
LOC112003674	AT1G09300
LOC112003670	AT1G09310
LOC112003677	AT1G09310
LOC112028711	AT1G09310
LOC111988366	AT1G09320
LOC112003679	AT1G09320
LOC112012171	AT1G09320
LOC112036041	AT1G09320
LOC112017049	AT1G09330
LOC112026046	AT1G09330
LOC112028688	AT1G09330
LOC112026043	AT1G09340
LOC112003147	AT1G09380
LOC112016747	AT1G09380
LOC112025050	AT1G09380
LOC112030375	AT1G09380
LOC112015012	AT1G09390
LOC112025023	AT1G09390
LOC112030376	AT1G09390
LOC111987610	AT1G09400
LOC111992918	AT1G09400
LOC112018985	AT1G09400
LOC112030377	AT1G09420
LOC112028718	AT1G09430
LOC112041210	AT1G09430
LOC111998815	AT1G09450
LOC112025776	AT1G09450
LOC112026857	AT1G09450
LOC111997751	AT1G09520
LOC111997752	AT1G09520
LOC111997755	AT1G09520
LOC112025780	AT1G09520
LOC111988490	AT1G09530
LOC112000967	AT1G09530
LOC112017656	AT1G09540
LOC112025092	AT1G09540
LOC112019936	AT1G09560
LOC111992874	AT1G09570
LOC111992877	AT1G09570
LOC111997674	AT1G09570
LOC111993550	AT1G09575
LOC112014709	AT1G09575
LOC112009482	AT1G09580
LOC112041178	AT1G09580
LOC112017103	AT1G09610
LOC112028453	AT1G09610
LOC111997908	AT1G09620
LOC112014812	AT1G09620
LOC112017105	AT1G09630
LOC111984224	AT1G09640
LOC111985525	AT1G09640
LOC111989857	AT1G09640
LOC112015683	AT1G09640
LOC112017121	AT1G09640
LOC112017122	AT1G09640
LOC112039735	AT1G09640
LOC112015696	AT1G09645
LOC112034661	AT1G09645
LOC112034656	AT1G09660
LOC112027129	AT1G09680
LOC112023958	AT1G09690
LOC111993948	AT1G09700
LOC111995912	AT1G09700
LOC112022014	AT1G09700
LOC112022509	AT1G09700
LOC112022415	AT1G09710
LOC112039577	AT1G09710
LOC111986662	AT1G09710
LOC112013057	AT1G09730
LOC112004836	AT1G09740
LOC112004825	AT1G09750
LOC112029771	AT1G09750
LOC111985647	AT1G09760
LOC111995243	AT1G09760
LOC112029472	AT1G09760
LOC111985670	AT1G09770
LOC111994008	AT1G09770
LOC111995450	AT1G09770
LOC112003262	AT1G09780
LOC112003698	AT1G09780
LOC112013656	AT1G09780
LOC112033113	AT1G09780
LOC112038391	AT1G09780
LOC111997577	AT1G09790
LOC111997518	AT1G09794
LOC112009139	AT1G09794
LOC112006552	AT1G09795
LOC112007547	AT1G09795
LOC112014036	AT1G09795
LOC112027005	AT1G09795
LOC112006557	AT1G09795
LOC112009880	AT1G09800
LOC112009830	AT1G09810
LOC111998344	AT1G09812
LOC111988029	AT1G09815
LOC111997209	AT1G09815
LOC112028753	AT1G09820
LOC111991287	AT1G09830
LOC112001295	AT1G09830
LOC112003543	AT1G09830
LOC112011779	AT1G09830
LOC112018348	AT1G09830
LOC112018355	AT1G09840
LOC112030841	AT1G09840
LOC112038487	AT1G09840
LOC111986118	AT1G09850
LOC112000247	AT1G09850
LOC111989798	AT1G09870
LOC111991354	AT1G09870
LOC112005774	AT1G09870
LOC112013110	AT1G09870
LOC112026680	AT1G09870
LOC111988014	AT1G09890
LOC112026440	AT1G09890
LOC112026520	AT1G09890
LOC112026566	AT1G09890
LOC112026556	AT1G09890
LOC111983169	AT1G09900
LOC112010955	AT1G09900
LOC112026416	AT1G09910
LOC112026365	AT1G09920
LOC111983171	AT1G09930
LOC111997608	AT1G09930
LOC111988256	AT1G09960
LOC112001305	AT1G09960
LOC112029768	AT1G09960
LOC111990234	AT1G09970
LOC112002917	AT1G09970
LOC112006349	AT1G09970
LOC112010529	AT1G09970
LOC112040210	AT1G09970
LOC112004475	AT1G10020
LOC111997200	AT1G10030
LOC112003438	AT1G10040
LOC112028827	AT1G10040
LOC112013451	AT1G10040
LOC111996702	AT1G10070
LOC112011231	AT1G10070
LOC111983047	AT1G10095
LOC112008359	AT1G10095
LOC112008360	AT1G10095
LOC112016030	AT1G10095
LOC112018509	AT1G10095
LOC111985241	AT1G10120
LOC111997573	AT1G10130
LOC112002377	AT1G10130
LOC112015019	AT1G10130
LOC112020575	AT1G10130
LOC112031007	AT1G10130
LOC111989275	AT1G10140
LOC111990604	AT1G10140
LOC111990610	AT1G10150
LOC112028540	AT1G10150
LOC111993124	AT1G10155
LOC112002633	AT1G10170
LOC112004304	AT1G10170
LOC112013969	AT1G10170
LOC111993125	AT1G10180
LOC112020579	AT1G10200
LOC112031644	AT1G10200
LOC112034665	AT1G10200
LOC112012310	AT1G10210
LOC111988798	AT1G10240
LOC111992555	AT1G10240
LOC112028394	AT1G10240
LOC111992514	AT1G10270
LOC111992515	AT1G10280
LOC112018335	AT1G10310
LOC112016437	AT1G10320
LOC112026743	AT1G10320
LOC112009410	AT1G10330
LOC112032196	AT1G10330
LOC112010398	AT1G10340
LOC112032399	AT1G10340
LOC112019115	AT1G10340
LOC112040034	AT1G10370
LOC112040051	AT1G10370
LOC112040053	AT1G10370
LOC112024260	AT1G10380
LOC112036127	AT1G10380
LOC112036621	AT1G10380
LOC112040055	AT1G10380
LOC111983108	AT1G10385
LOC111994005	AT1G10385
LOC111995447	AT1G10385
LOC111984660	AT1G10390
LOC111984682	AT1G10390
LOC111993554	AT1G10390
LOC112014858	AT1G10390
LOC112012079	AT1G10417
LOC111995495	AT1G10430
LOC111997024	AT1G10430
LOC112014160	AT1G10430
LOC111999850	AT1G10450
LOC112008573	AT1G10460
LOC111985099	AT1G10490
LOC112014064	AT1G10490
LOC112016950	AT1G10490
LOC111985102	AT1G10500
LOC111993957	AT1G10510
LOC112001306	AT1G10510
LOC112011118	AT1G10510
LOC111990336	AT1G10520
LOC112003186	AT1G10520
LOC112019171	AT1G10520
LOC111990339	AT1G10522
LOC112024758	AT1G10522
LOC112015221	AT1G10550
LOC112000943	AT1G10570
LOC112020241	AT1G10580
LOC112022604	AT1G10580
LOC112028628	AT1G10600
LOC112001413	AT1G10600
LOC111989079	AT1G10630
LOC111993610	AT1G10630
LOC112003149	AT1G10630
LOC112007026	AT1G10630
LOC112010456	AT1G10630
LOC112014845	AT1G10630
LOC112023182	AT1G10630
LOC112030059	AT1G10630
LOC112035948	AT1G10630
LOC112034003	AT1G10650
LOC112040821	AT1G10650
LOC112033975	AT1G10657
LOC112033998	AT1G10670
LOC112010104	AT1G10700
LOC112010063	AT1G10710
LOC111990609	AT1G10720
LOC112010107	AT1G10740
LOC112027418	AT1G10740
LOC111989259	AT1G10750
LOC112010454	AT1G10760
LOC112030944	AT1G10780
LOC112036517	AT1G10800
LOC111994182	AT1G10830
LOC111993583	AT1G10840
LOC112014307	AT1G10840
LOC112025254	AT1G10840
LOC111997075	AT1G10850
LOC111997159	AT1G10865
LOC112026921	AT1G10865
LOC112020880	AT1G10870
LOC111997885	AT1G10880
LOC112041167	AT1G10890
LOC112011720	AT1G10910
LOC112037472	AT1G10910
LOC112008948	AT1G10930
LOC112012544	AT1G10930
LOC112013755	AT1G10930
LOC112038424	AT1G10930
LOC112000856	AT1G10940
LOC112027297	AT1G10940
LOC112009024	AT1G10950
LOC112009034	AT1G11000
LOC112038252	AT1G11000
LOC112036360	AT1G11020
LOC112015957	AT1G11040
LOC112035682	AT1G11040
LOC112015918	AT1G11050
LOC112020394	AT1G11050
LOC112034300	AT1G11050
LOC112034349	AT1G11050
LOC112034351	AT1G11050
LOC112035487	AT1G11060
LOC111998603	AT1G11070
LOC112029304	AT1G11070
LOC111992220	AT1G11080
LOC112016339	AT1G11080
LOC112029323	AT1G11090
LOC112029324	AT1G11090
LOC111995331	AT1G11100
LOC112037701	AT1G11100
LOC112014948	AT1G11120
LOC111992218	AT1G11120
LOC112014950	AT1G11125
LOC111983610	AT1G11160
LOC112034495	AT1G11190
LOC112019532	AT1G11240
LOC111987951	AT1G11260
LOC111995044	AT1G11260
LOC111999584	AT1G11260
LOC112003829	AT1G11260
LOC112019606	AT1G11260
LOC112025400	AT1G11260
LOC112040564	AT1G11260
LOC112024471	AT1G11260
LOC111983999	AT1G11290
LOC111986561	AT1G11290
LOC111988385	AT1G11290
LOC111997594	AT1G11290
LOC112010984	AT1G11290
LOC112015227	AT1G11290
LOC112035403	AT1G11290
LOC111998876	AT1G11300
LOC112022910	AT1G11300
LOC112033612	AT1G11300
LOC112038272	AT1G11300
LOC112003021	AT1G11300
LOC112010819	AT1G11300
LOC112019948	AT1G11300
LOC112033472	AT1G11300
LOC112039520	AT1G11300
LOC112036475	AT1G11320
LOC111984312	AT1G11330
LOC111999347	AT1G11330
LOC112005987	AT1G11330
LOC112006095	AT1G11330
LOC112008367	AT1G11330
LOC112008619	AT1G11330
LOC112012279	AT1G11330
LOC112013979	AT1G11330
LOC112016279	AT1G11330
LOC112019972	AT1G11330
LOC112022156	AT1G11330
LOC112022908	AT1G11330
LOC112026034	AT1G11330
LOC112031494	AT1G11330
LOC112035415	AT1G11330
LOC112035680	AT1G11330
LOC112039523	AT1G11330
LOC112041053	AT1G11330
LOC111985853	AT1G11330
LOC111992837	AT1G11330
LOC111995702	AT1G11330
LOC112006037	AT1G11330
LOC112012513	AT1G11330
LOC112018366	AT1G11330
LOC112022912	AT1G11330
LOC112025186	AT1G11330
LOC112029344	AT1G11330
LOC112036251	AT1G11330
LOC112037507	AT1G11330
LOC111984943	AT1G11340
LOC111985861	AT1G11340
LOC111986126	AT1G11340
LOC111986127	AT1G11340
LOC111988778	AT1G11340
LOC111990745	AT1G11340
LOC111990895	AT1G11340
LOC111990898	AT1G11340
LOC111996145	AT1G11340
LOC111997273	AT1G11340
LOC112000789	AT1G11340
LOC112000815	AT1G11340
LOC112019770	AT1G11340
LOC112020636	AT1G11340
LOC112025570	AT1G11340
LOC112031001	AT1G11340
LOC112031541	AT1G11340
LOC112032874	AT1G11340
LOC112034746	AT1G11340
LOC112036078	AT1G11340
LOC112037844	AT1G11340
LOC111987097	AT1G11340
LOC111990743	AT1G11340
LOC112031544	AT1G11340
LOC112035389	AT1G11340
LOC112019397	AT1G11350
LOC112022906	AT1G11350
LOC112035420	AT1G11350
LOC111996921	AT1G11360
LOC112012380	AT1G11360
LOC112040631	AT1G11360
LOC111986399	AT1G11362
LOC112040796	AT1G11370
LOC111996927	AT1G11380
LOC112004549	AT1G11380
LOC111989493	AT1G11390
LOC112004685	AT1G11390
LOC112022097	AT1G11390
LOC112029208	AT1G11390
LOC111987072	AT1G11400
LOC112001145	AT1G11400
LOC112016357	AT1G11400
LOC111985857	AT1G11410
LOC112031542	AT1G11410
LOC112035760	AT1G11410
LOC112036023	AT1G11410
LOC112039903	AT1G11410
LOC112028743	AT1G11430
LOC112011521	AT1G11440
LOC111989059	AT1G11480
LOC111989040	AT1G11530
LOC112016285	AT1G11545
LOC112016291	AT1G11570
LOC112016287	AT1G11580
LOC112016222	AT1G11580
LOC112033928	AT1G11600
LOC112037451	AT1G11620
LOC112024563	AT1G11650
LOC111996627	AT1G11650
LOC112024678	AT1G11655
LOC112019085	AT1G11660
LOC112024537	AT1G11660
LOC111983828	AT1G11680
LOC111985032	AT1G11680
LOC111994867	AT1G11680
LOC112002690	AT1G11680
LOC112011425	AT1G11680
LOC111999478	AT1G11710
LOC111999491	AT1G11720
LOC111988961	AT1G11750
LOC111994831	AT1G11750
LOC112035054	AT1G11750
LOC112038941	AT1G11750
LOC112019941	AT1G11755
LOC112035037	AT1G11755
LOC112020647	AT1G11760
LOC112035053	AT1G11760
LOC112001542	AT1G11780
LOC112013509	AT1G11780
LOC112028876	AT1G11780
LOC112001298	AT1G11790
LOC112002012	AT1G11790
LOC112016260	AT1G11790
LOC112031593	AT1G11790
LOC112039012	AT1G11790
LOC112030748	AT1G11800
LOC112031046	AT1G11800
LOC112031023	AT1G11820
LOC112014191	AT1G11840
LOC112039013	AT1G11840
LOC111995884	AT1G11860
LOC111997569	AT1G11860
LOC112014379	AT1G11860
LOC112031672	AT1G11860
LOC112010300	AT1G11870
LOC112015428	AT1G11870
LOC112016535	AT1G11870
LOC111987393	AT1G11880
LOC111993548	AT1G11880
LOC112015457	AT1G11890
LOC112018721	AT1G11890
LOC111988251	AT1G11900
LOC112000961	AT1G11900
LOC112013027	AT1G11910
LOC112020362	AT1G11910
LOC112033138	AT1G11910
LOC112037574	AT1G11910
LOC112039712	AT1G11910
LOC111987721	AT1G11910
LOC112003722	AT1G11910
LOC112036557	AT1G11915
LOC112004004	AT1G11920
LOC112036540	AT1G11920
LOC112003986	AT1G11925
LOC112003989	AT1G11925
LOC112034444	AT1G11925
LOC112004008	AT1G11930
LOC111994256	AT1G11940
LOC111999199	AT1G11940
LOC112003991	AT1G11950
LOC112002656	AT1G11960
LOC112011386	AT1G11960
LOC112032769	AT1G12000
LOC112025435	AT1G12010
LOC111986786	AT1G12020
LOC112007426	AT1G12020
LOC112007462	AT1G12050
LOC112014357	AT1G12050
LOC112030269	AT1G12050
LOC111984845	AT1G12060
LOC111989434	AT1G12060
LOC112000254	AT1G12060
LOC112007482	AT1G12060
LOC112017558	AT1G12060
LOC112018560	AT1G12060
LOC112020295	AT1G12060
LOC112022673	AT1G12060
LOC112035977	AT1G12060
LOC112007421	AT1G12064
LOC112032969	AT1G12120
LOC111992602	AT1G12150
LOC112010754	AT1G12200
LOC111992786	AT1G12220
LOC111998227	AT1G12230
LOC112020340	AT1G12230
LOC112025932	AT1G12230
LOC112026754	AT1G12230
LOC112029242	AT1G12230
LOC112020346	AT1G12240
LOC112006833	AT1G12244
LOC112037434	AT1G12244
LOC111988979	AT1G12260
LOC112007201	AT1G12260
LOC112006921	AT1G12270
LOC111986557	AT1G12280
LOC111991362	AT1G12280
LOC111995424	AT1G12280
LOC112009297	AT1G12280
LOC112024017	AT1G12280
LOC112005660	AT1G12300
LOC111989285	AT1G12310
LOC111992101	AT1G12330
LOC111999452	AT1G12330
LOC112023230	AT1G12350
LOC111999455	AT1G12360
LOC111999462	AT1G12370
LOC112027835	AT1G12390
LOC112038649	AT1G12390
LOC112038653	AT1G12400
LOC112038647	AT1G12410
LOC112038650	AT1G12420
LOC112016186	AT1G12430
LOC112004853	AT1G12440
LOC112013128	AT1G12440
LOC112029565	AT1G12450
LOC112029566	AT1G12460
LOC112001186	AT1G12470
LOC112014941	AT1G12470
LOC112029560	AT1G12480
LOC112029568	AT1G12500
LOC112018229	AT1G12520
LOC112021271	AT1G12520
LOC112040449	AT1G12520
LOC112021084	AT1G12530
LOC111989319	AT1G12550
LOC111989321	AT1G12550
LOC112000924	AT1G12550
LOC112000946	AT1G12550
LOC112017778	AT1G12550
LOC112039799	AT1G12550
LOC111989308	AT1G12560
LOC111989333	AT1G12560
LOC112003824	AT1G12570
LOC112010254	AT1G12570
LOC112019127	AT1G12570
LOC112020792	AT1G12570
LOC112020793	AT1G12570
LOC112011487	AT1G12580
LOC112026512	AT1G12580
LOC112029868	AT1G12580
LOC112003827	AT1G12600
LOC112025379	AT1G12600
LOC112009936	AT1G12610
LOC112015792	AT1G12620
LOC111990784	AT1G12640
LOC112007862	AT1G12640
LOC112003835	AT1G12640
LOC112003823	AT1G12650
LOC112010224	AT1G12650
LOC112035520	AT1G12650
LOC112037920	AT1G12650
LOC111991842	AT1G12680
LOC111997051	AT1G12680
LOC112032576	AT1G12680
LOC111983953	AT1G12700
LOC111983958	AT1G12700
LOC111990843	AT1G12700
LOC111992847	AT1G12700
LOC111993490	AT1G12700
LOC111997932	AT1G12700
LOC112003867	AT1G12700
LOC112005402	AT1G12700
LOC112005618	AT1G12700
LOC112005632	AT1G12700
LOC112005633	AT1G12700
LOC112005983	AT1G12700
LOC112007017	AT1G12700
LOC112010775	AT1G12700
LOC112011884	AT1G12700
LOC112016910	AT1G12700
LOC112017980	AT1G12700
LOC112021722	AT1G12700
LOC112022262	AT1G12700
LOC112026456	AT1G12700
LOC112026589	AT1G12700
LOC112026644	AT1G12700
LOC112026655	AT1G12700
LOC112028417	AT1G12700
LOC112029022	AT1G12700
LOC112030359	AT1G12700
LOC112030361	AT1G12700
LOC112030366	AT1G12700
LOC112030367	AT1G12700
LOC112030369	AT1G12700
LOC112031802	AT1G12700
LOC112034126	AT1G12700
LOC112034647	AT1G12700
LOC112035577	AT1G12700
LOC112040179	AT1G12700
LOC112040263	AT1G12700
LOC112015791	AT1G12700
LOC112026622	AT1G12700
LOC112030378	AT1G12700
LOC112003834	AT1G12710
LOC111991613	AT1G12740
LOC111999515	AT1G12740
LOC112007172	AT1G12740
LOC112007182	AT1G12740
LOC112018460	AT1G12740
LOC112018582	AT1G12740
LOC112024414	AT1G12740
LOC112027775	AT1G12740
LOC112030747	AT1G12740
LOC112032099	AT1G12740
LOC112034114	AT1G12740
LOC112034248	AT1G12740
LOC112016002	AT1G12770
LOC111988206	AT1G12775
LOC112026590	AT1G12775
LOC112027211	AT1G12775
LOC112016003	AT1G12780
LOC112018724	AT1G12780
LOC112037943	AT1G12780
LOC112038233	AT1G12800
LOC111995080	AT1G12820
LOC111991744	AT1G12830
LOC112010685	AT1G12830
LOC111995872	AT1G12840
LOC112009016	AT1G12840
LOC112014706	AT1G12840
LOC112025646	AT1G12840
